Busy Time
Capacity
2
Job,Release,Deadline,processingTime
J188,188,1189,1
J189,189,1190,1
J190,190,1191,1
J191,191,1192,1
J192,192,1193,1
J193,193,1194,1
J194,194,1195,1
J195,195,1196,1
J196,196,1197,1
J197,197,1198,1
J198,198,1199,1
J199,199,1200,1
J200,200,1201,1
J201,201,1202,1
J202,202,1203,1
J203,203,1204,1
J204,204,1205,1
J205,205,1206,1
J206,206,1207,1
J207,207,1208,1
J208,208,1209,1
J209,209,1210,1
J210,210,1211,1
J211,211,1212,1
J212,212,1213,1
J213,213,1214,1
J214,214,1215,1
J215,215,1216,1
J216,216,1217,1
J217,217,1218,1
J218,218,1219,1
J219,219,1220,1
J220,220,1221,1
J221,221,1222,1
J222,222,1223,1
J223,223,1224,1
J224,224,1225,1
J225,225,1226,1
J226,226,1227,1
J227,227,1228,1
J228,228,1229,1
J229,229,1230,1
J230,230,1231,1
J231,231,1232,1
J232,232,1233,1
J233,233,1234,1
J234,234,1235,1
J235,235,1236,1
J236,236,1237,1
J237,237,1238,1
J238,238,1239,1
J239,239,1240,1
J240,240,1241,1
J241,241,1242,1
J242,242,1243,1
J243,243,1244,1
J244,244,1245,1
J245,245,1246,1
J246,246,1247,1
J247,247,1248,1
J248,248,1249,1
J249,249,1250,1
J250,250,1251,1
J251,251,1252,1
J252,252,1253,1
J253,253,1254,1
J254,254,1255,1
J255,255,1256,1
J256,256,1257,1
J257,257,1258,1
J258,258,1259,1
J259,259,1260,1
J260,260,1261,1
J261,261,1262,1
J262,262,1263,1
J263,263,1264,1
J264,264,1265,1
J265,265,1266,1
J266,266,1267,1
J267,267,1268,1
J268,268,1269,1
J269,269,1270,1
J270,270,1271,1
J271,271,1272,1
J272,272,1273,1
J273,273,1274,1
J274,274,1275,1
J275,275,1276,1
J276,276,1277,1
J277,277,1278,1
J278,278,1279,1
J279,279,1280,1
J280,280,1281,1
J281,281,1282,1
J282,282,1283,1
J283,283,1284,1
J284,284,1285,1
J285,285,1286,1
J286,286,1287,1
J287,287,1288,1
J288,288,1289,1
J289,289,1290,1
J290,290,1291,1
J291,291,1292,1
J292,292,1293,1
J293,293,1294,1
J294,294,1295,1
J295,295,1296,1
J296,296,1297,1
J297,297,1298,1
J298,298,1299,1
J299,299,1300,1
J300,300,1301,1
J301,301,1302,1
J302,302,1303,1
J303,303,1304,1
J304,304,1305,1
J305,305,1306,1
J306,306,1307,1
J307,307,1308,1
J308,308,1309,1
J309,309,1310,1
J310,310,1311,1
J311,311,1312,1
J312,312,1313,1
J313,313,1314,1
J314,314,1315,1
J315,315,1316,1
J316,316,1317,1
J317,317,1318,1
J318,318,1319,1
J319,319,1320,1
J320,320,1321,1
J321,321,1322,1
J322,322,1323,1
J323,323,1324,1
J324,324,1325,1
J325,325,1326,1
J326,326,1327,1
J327,327,1328,1
J328,328,1329,1
J329,329,1330,1
J330,330,1331,1
J331,331,1332,1
J332,332,1333,1
J333,333,1334,1
J334,334,1335,1
J335,335,1336,1
J336,336,1337,1
J337,337,1338,1
J338,338,1339,1
J339,339,1340,1
J340,340,1341,1
J341,341,1342,1
J342,342,1343,1
J343,343,1344,1
J344,344,1345,1
J345,345,1346,1
J346,346,1347,1
J347,347,1348,1
J348,348,1349,1
J349,349,1350,1
J350,350,1351,1
J351,351,1352,1
J352,352,1353,1
J353,353,1354,1
J354,354,1355,1
J355,355,1356,1
J356,356,1357,1
J357,357,1358,1
J358,358,1359,1
J359,359,1360,1
J360,360,1361,1
J361,361,1362,1
J362,362,1363,1
J363,363,1364,1
J364,364,1365,1
J365,365,1366,1
J366,366,1367,1
J367,367,1368,1
J368,368,1369,1
J369,369,1370,1
J370,370,1371,1
J371,371,1372,1
J372,372,1373,1
J373,373,1374,1
J374,374,1375,1
J375,375,1376,1
J376,376,1377,1
J377,377,1378,1
J378,378,1379,1
J379,379,1380,1
J380,380,1381,1
J381,381,1382,1
J382,382,1383,1
J383,383,1384,1
J384,384,1385,1
J385,385,1386,1
J386,386,1387,1
J387,387,1388,1
J388,388,1389,1
J389,389,1390,1
J390,390,1391,1
J391,391,1392,1
J392,392,1393,1
J393,393,1394,1
J394,394,1395,1
J395,395,1396,1
J396,396,1397,1
J397,397,1398,1
J398,398,1399,1
J399,399,1400,1
J400,400,1401,1
J401,401,1402,1
J402,402,1403,1
J403,403,1404,1
J404,404,1405,1
J405,405,1406,1
J406,406,1407,1
J407,407,1408,1
J408,408,1409,1
J409,409,1410,1
J410,410,1411,1
J411,411,1412,1
J412,412,1413,1
J413,413,1414,1
J414,414,1415,1
J415,415,1416,1
J416,416,1417,1
J417,417,1418,1
J418,418,1419,1
J419,419,1420,1
J420,420,1421,1
J421,421,1422,1
J422,422,1423,1
J423,423,1424,1
J424,424,1425,1
J425,425,1426,1
J426,426,1427,1
J427,427,1428,1
J428,428,1429,1
J429,429,1430,1
J430,430,1431,1
J431,431,1432,1
J432,432,1433,1
J433,433,1434,1
J434,434,1435,1
J435,435,1436,1
J436,436,1437,1
J437,437,1438,1
J438,438,1439,1
J439,439,1440,1
J440,440,1441,1
J441,441,1442,1
J442,442,1443,1
J443,443,1444,1
J444,444,1445,1
J445,445,1446,1
J446,446,1447,1
J447,447,1448,1
J448,448,1449,1
J449,449,1450,1
J450,450,1451,1
J451,451,1452,1
J452,452,1453,1
J453,453,1454,1
J454,454,1455,1
J455,455,1456,1
J456,456,1457,1
J457,457,1458,1
J458,458,1459,1
J459,459,1460,1
J460,460,1461,1
J461,461,1462,1
J462,462,1463,1
J463,463,1464,1
J464,464,1465,1
J465,465,1466,1
J466,466,1467,1
J467,467,1468,1
J468,468,1469,1
J469,469,1470,1
J470,470,1471,1
J471,471,1472,1
J472,472,1473,1
J473,473,1474,1
J474,474,1475,1
J475,475,1476,1
J476,476,1477,1
J477,477,1478,1
J478,478,1479,1
J479,479,1480,1
J480,480,1481,1
J481,481,1482,1
J482,482,1483,1
J483,483,1484,1
J484,484,1485,1
J485,485,1486,1
J486,486,1487,1
J487,487,1488,1
J488,488,1489,1
J489,489,1490,1
J490,490,1491,1
J491,491,1492,1
J492,492,1493,1
J493,493,1494,1
J494,494,1495,1
J495,495,1496,1
J496,496,1497,1
J497,497,1498,1
J498,498,1499,1
J499,499,1500,1
J500,500,1501,1
J501,501,1502,1
J502,502,1503,1
J503,503,1504,1
J504,504,1505,1
J505,505,1506,1
J506,506,1507,1
J507,507,1508,1
J508,508,1509,1
J509,509,1510,1
J510,510,1511,1
J511,511,1512,1
J512,512,1513,1
J513,513,1514,1
J514,514,1515,1
J515,515,1516,1
J516,516,1517,1
J517,517,1518,1
J518,518,1519,1
J519,519,1520,1
J520,520,1521,1
J521,521,1522,1
J522,522,1523,1
J523,523,1524,1
J524,524,1525,1
J525,525,1526,1
J526,526,1527,1
J527,527,1528,1
J528,528,1529,1
J529,529,1530,1
J530,530,1531,1
J531,531,1532,1
J532,532,1533,1
J533,533,1534,1
J534,534,1535,1
J535,535,1536,1
J536,536,1537,1
J537,537,1538,1
J538,538,1539,1
J539,539,1540,1
J540,540,1541,1
J541,541,1542,1
J542,542,1543,1
J543,543,1544,1
J544,544,1545,1
J545,545,1546,1
J546,546,1547,1
J547,547,1548,1
J548,548,1549,1
J549,549,1550,1
J550,550,1551,1
J551,551,1552,1
J552,552,1553,1
J553,553,1554,1
J554,554,1555,1
J555,555,1556,1
J556,556,1557,1
J557,557,1558,1
J558,558,1559,1
J559,559,1560,1
J560,560,1561,1
J561,561,1562,1
J562,562,1563,1
J563,563,1564,1
J564,564,1565,1
J565,565,1566,1
J566,566,1567,1
J567,567,1568,1
J568,568,1569,1
J569,569,1570,1
J570,570,1571,1
J571,571,1572,1
J572,572,1573,1
J573,573,1574,1
J574,574,1575,1
J575,575,1576,1
J576,576,1577,1
J577,577,1578,1
J578,578,1579,1
J579,579,1580,1
J580,580,1581,1
J581,581,1582,1
J582,582,1583,1
J583,583,1584,1
J584,584,1585,1
J585,585,1586,1
J586,586,1587,1
J587,587,1588,1
J588,588,1589,1
J589,589,1590,1
J590,590,1591,1
J591,591,1592,1
J592,592,1593,1
J593,593,1594,1
J594,594,1595,1
J595,595,1596,1
J596,596,1597,1
J597,597,1598,1
J598,598,1599,1
J599,599,1600,1
J600,600,1601,1
J601,601,1602,1
J602,602,1603,1
J603,603,1604,1
J604,604,1605,1
J605,605,1606,1
J606,606,1607,1
J607,607,1608,1
J608,608,1609,1
J609,609,1610,1
J610,610,1611,1
J611,611,1612,1
J612,612,1613,1
J613,613,1614,1
J614,614,1615,1
J615,615,1616,1
J616,616,1617,1
J617,617,1618,1
J618,618,1619,1
J619,619,1620,1
J620,620,1621,1
J621,621,1622,1
J622,622,1623,1
J623,623,1624,1
J624,624,1625,1
J625,625,1626,1
J626,626,1627,1
J627,627,1628,1
J628,628,1629,1
J629,629,1630,1
J630,630,1631,1
J631,631,1632,1
J632,632,1633,1
J633,633,1634,1
J634,634,1635,1
J635,635,1636,1
J636,636,1637,1
J637,637,1638,1
J638,638,1639,1
J639,639,1640,1
J640,640,1641,1
J641,641,1642,1
J642,642,1643,1
J643,643,1644,1
J644,644,1645,1
J645,645,1646,1
J646,646,1647,1
J647,647,1648,1
J648,648,1649,1
J649,649,1650,1
J650,650,1651,1
J651,651,1652,1
J652,652,1653,1
J653,653,1654,1
J654,654,1655,1
J655,655,1656,1
J656,656,1657,1
J657,657,1658,1
J658,658,1659,1
J659,659,1660,1
J660,660,1661,1
J661,661,1662,1
J662,662,1663,1
J663,663,1664,1
J664,664,1665,1
J665,665,1666,1
J666,666,1667,1
J667,667,1668,1
J668,668,1669,1
J669,669,1670,1
J670,670,1671,1
J671,671,1672,1
J672,672,1673,1
J673,673,1674,1
J674,674,1675,1
J675,675,1676,1
J676,676,1677,1
J677,677,1678,1
J678,678,1679,1
J679,679,1680,1
J680,680,1681,1
J681,681,1682,1
J682,682,1683,1
J683,683,1684,1
J684,684,1685,1
J685,685,1686,1
J686,686,1687,1
J687,687,1688,1
J688,688,1689,1
J689,689,1690,1
J690,690,1691,1
J691,691,1692,1
J692,692,1693,1
J693,693,1694,1
J694,694,1695,1
J695,695,1696,1
J696,696,1697,1
J697,697,1698,1
J698,698,1699,1
J699,699,1700,1
J700,700,1701,1
J701,701,1702,1
J702,702,1703,1
J703,703,1704,1
J704,704,1705,1
J705,705,1706,1
J706,706,1707,1
J707,707,1708,1
J708,708,1709,1
J709,709,1710,1
J710,710,1711,1
J711,711,1712,1
J712,712,1713,1
J713,713,1714,1
J714,714,1715,1
J715,715,1716,1
J716,716,1717,1
J717,717,1718,1
J718,718,1719,1
J719,719,1720,1
J720,720,1721,1
J721,721,1722,1
J722,722,1723,1
J723,723,1724,1
J724,724,1725,1
J725,725,1726,1
J726,726,1727,1
J727,727,1728,1
J728,728,1729,1
J729,729,1730,1
J730,730,1731,1
J731,731,1732,1
J732,732,1733,1
J733,733,1734,1
J734,734,1735,1
J735,735,1736,1
J736,736,1737,1
J737,737,1738,1
J738,738,1739,1
J739,739,1740,1
J740,740,1741,1
J741,741,1742,1
J742,742,1743,1
J743,743,1744,1
J744,744,1745,1
J745,745,1746,1
J746,746,1747,1
J747,747,1748,1
J748,748,1749,1
J749,749,1750,1
J750,750,1751,1
J751,751,1752,1
J752,752,1753,1
J753,753,1754,1
J754,754,1755,1
J755,755,1756,1
J756,756,1757,1
J757,757,1758,1
J758,758,1759,1
J759,759,1760,1
J760,760,1761,1
J761,761,1762,1
J762,762,1763,1
J763,763,1764,1
J764,764,1765,1
J765,765,1766,1
J766,766,1767,1
J767,767,1768,1
J768,768,1769,1
J769,769,1770,1
J770,770,1771,1
J771,771,1772,1
J772,772,1773,1
J773,773,1774,1
J774,774,1775,1
J775,775,1776,1
J776,776,1777,1
J777,777,1778,1
J778,778,1779,1
J779,779,1780,1
J780,780,1781,1
J781,781,1782,1
J782,782,1783,1
J783,783,1784,1
J784,784,1785,1
J785,785,1786,1
J786,786,1787,1
J787,787,1788,1
J788,788,1789,1
J789,789,1790,1
J790,790,1791,1
J791,791,1792,1
J792,792,1793,1
J793,793,1794,1
J794,794,1795,1
J795,795,1796,1
J796,796,1797,1
J797,797,1798,1
J798,798,1799,1
J799,799,1800,1
J800,800,1801,1
J801,801,1802,1
J802,802,1803,1
J803,803,1804,1
J804,804,1805,1
J805,805,1806,1
J806,806,1807,1
J807,807,1808,1
J808,808,1809,1
J809,809,1810,1
J810,810,1811,1
J811,811,1812,1
J812,812,1813,1
J813,813,1814,1
J814,814,1815,1
J815,815,1816,1
J816,816,1817,1
J817,817,1818,1
J818,818,1819,1
J819,819,1820,1
J820,820,1821,1
J821,821,1822,1
J822,822,1823,1
J823,823,1824,1
J824,824,1825,1
J825,825,1826,1
J826,826,1827,1
J827,827,1828,1
J828,828,1829,1
J829,829,1830,1
J830,830,1831,1
J831,831,1832,1
J832,832,1833,1
J833,833,1834,1
J834,834,1835,1
J835,835,1836,1
J836,836,1837,1
J837,837,1838,1
J838,838,1839,1
J839,839,1840,1
J840,840,1841,1
J841,841,1842,1
J842,842,1843,1
J843,843,1844,1
J844,844,1845,1
J845,845,1846,1
J846,846,1847,1
J847,847,1848,1
J848,848,1849,1
J849,849,1850,1
J850,850,1851,1
J851,851,1852,1
J852,852,1853,1
J853,853,1854,1
J854,854,1855,1
J855,855,1856,1
J856,856,1857,1
J857,857,1858,1
J858,858,1859,1
J859,859,1860,1
J860,860,1861,1
J861,861,1862,1
J862,862,1863,1
J863,863,1864,1
J864,864,1865,1
J865,865,1866,1
J866,866,1867,1
J867,867,1868,1
J868,868,1869,1
J869,869,1870,1
J870,870,1871,1
J871,871,1872,1
J872,872,1873,1
J873,873,1874,1
J874,874,1875,1
J875,875,1876,1
J876,876,1877,1
J877,877,1878,1
J878,878,1879,1
J879,879,1880,1
J880,880,1881,1
J881,881,1882,1
J882,882,1883,1
J883,883,1884,1
J884,884,1885,1
J885,885,1886,1
J886,886,1887,1
J887,887,1888,1
J888,888,1889,1
J889,889,1890,1
J890,890,1891,1
J891,891,1892,1
J892,892,1893,1
J893,893,1894,1
J894,894,1895,1
J895,895,1896,1
J896,896,1897,1
J897,897,1898,1
J898,898,1899,1
J899,899,1900,1
J900,900,1901,1
J901,901,1902,1
J902,902,1903,1
J903,903,1904,1
J904,904,1905,1
J905,905,1906,1
J906,906,1907,1
J907,907,1908,1
J908,908,1909,1
J909,909,1910,1
J910,910,1911,1
J911,911,1912,1
J912,912,1913,1
J913,913,1914,1
J914,914,1915,1
J915,915,1916,1
J916,916,1917,1
J917,917,1918,1
J918,918,1919,1
J919,919,1920,1
J920,920,1921,1
J921,921,1922,1
J922,922,1923,1
J923,923,1924,1
J924,924,1925,1
J925,925,1926,1
J926,926,1927,1
J927,927,1928,1
J928,928,1929,1
J929,929,1930,1
J930,930,1931,1
J931,931,1932,1
J932,932,1933,1
J933,933,1934,1
J934,934,1935,1
J935,935,1936,1
J936,936,1937,1
J937,937,1938,1
J938,938,1939,1
J939,939,1940,1
J940,940,1941,1
J941,941,1942,1
J942,942,1943,1
J943,943,1944,1
J944,944,1945,1
J945,945,1946,1
J946,946,1947,1
J947,947,1948,1
J948,948,1949,1
J949,949,1950,1
J950,950,1951,1
J951,951,1952,1
J952,952,1953,1
J953,953,1954,1
J954,954,1955,1
J955,955,1956,1
J956,956,1957,1
J957,957,1958,1
J958,958,1959,1
J959,959,1960,1
J960,960,1961,1
J961,961,1962,1
J962,962,1963,1
J963,963,1964,1
J964,964,1965,1
J965,965,1966,1
J966,966,1967,1
J967,967,1968,1
J968,968,1969,1
J969,969,1970,1
J970,970,1971,1
J971,971,1972,1
J972,972,1973,1
J973,973,1974,1
J974,974,1975,1
J975,975,1976,1
J976,976,1977,1
J977,977,1978,1
J978,978,1979,1
J979,979,1980,1
J980,980,1981,1
J981,981,1982,1
J982,982,1983,1
J983,983,1984,1
J984,984,1985,1
J985,985,1986,1
J986,986,1987,1
J987,987,1988,1
J988,988,1989,1
J989,989,1990,1
J990,990,1991,1
J991,991,1992,1
J992,992,1993,1
J993,993,1994,1
J994,994,1995,1
J995,995,1996,1
J996,996,1997,1
J997,997,1998,1
J998,998,1999,1
J999,999,2000,1
J1000,1000,2001,1
